TMDb-MovieId,IMDb-MovieId,Movie-Title,Original-Language,Popularity,Release-Date,Runtime,Production-Companies,Production-Countries,Budget,Revenue,Genre,Writer,Director,Actor,Rating
484569,tt6598290,My Nephew Emmett,en,0.689,2017-09-27,19,Tisch School of the Arts (NYU),United States of America,0,0,"Short,Drama,History",Kevin Wilson Jr.,Kevin Wilson Jr.,"L.B. Williams,Joshua Wright,Dane Rhodes",6.8
449535,tt6401004,Dead Shack,en,6.546,2017-07-02,85,"Trilight Entertainment,Goodbye Productions",Canada,0,0,"Action,Comedy,Horror","Phil Ivanusic,Davila LeBlanc,Peter Ricq",Peter Ricq,"Matthew Nelson-Mahood,Lizzie Boys,Gabriel LaBelle",5.5
459794,tt7094312,T.J. Miller: Meticulously Ridiculous,en,1.913,2017-06-17,59,HBO,United States of America,0,0,Comedy,T.J. Miller,Jeff Tomsic,T.J. Miller,4.9
428449,tt6265828,A Ghost Story,en,15.119,2017-04-24,93,"Sailor Bear,Zero Trans Fat Productions,Ideaman Studios",United States of America,100000,1929659,"Drama,Fantasy,Romance",David Lowery,David Lowery,"Casey Affleck,Rooney Mara,McColm Cephas Jr.",6.8
473334,tt6264954,My Generation,en,4.542,2017-10-08,87,"Sixty Six Pictures,XIX Entertainment",United Kingdom,0,0,"Documentary,History","Dick Clement,Ian La Frenais",David Batty,"Michael Caine,David Bailey,Twiggy",7.1
461303,tt7090150,Negative Space,en,4.205,2017-06-12,6,"Ikki Films,Manuel Cam Studio,Tiny Inventions",France,0,0,"Animation,Short,Drama","Max Porter,Ru Kuwahata,Ron Koertge","Ru Kuwahata,Max Porter",Albert Birney,7.4
447818,tt6263642,Generation Iron 2,en,5.192,2017-05-12,106,The Vladar Company,United States of America,0,0,Documentary,"Michael Kupisk,Vlad Yudin",Vlad Yudin,"Arnold Schwarzenegger,Martyn Ford,Kai Greene",6.1
457262,tt6262764,Rip Tide,en,10.118,2017-10-03,85,The Steve Jaggi Company,Australia,3400000,0,"Drama,Family",Georgia Harrison,Rhiannon Bannenberg,"Debby Ryan,Genevieve Hegney,Andrew Creer",5.5
422052,tt6266218,Dayveon,en,2.244,2017-09-27,75,"Symbolic Exchange,Mama Bear Studios,Meridian Entertainment,Muskat Filmed Properties,Rough House Pictures,Salem Street Entertainment",United States of America,0,0,"Crime,Drama","Amman Abbasi,Steven Reneau",Amman Abbasi,"Devin Blackmon,Dontrell Bright,Lachion Buckingham",6.3
430165,tt6290736,Wheeler,en,2.367,2017-02-03,100,"wheeler production company,Momentum Pictures",United States of America,0,0,Drama,"Stephen Dorff,Ryan Ross",Ryan Ross,"Stephen Dorff,Kris Kristofferson,Audrey Spillman",5.9
422753,tt6589292,Mustang Island,en,2.731,2017-04-01,86,Pepper Island Films,United States of America,0,0,Comedy,"Craig Elrod,Nathan Smith",Craig Elrod,"Macon Blair,Lee Eddy,John Merriman",6.2
470836,tt6400316,Meditation Park,en,1.79,2017-09-08,94,Meditation Park Film Ltd.,Canada,0,0,Drama,Mina Shum,Mina Shum,"Pei-Pei Cheng,Tzi Ma,Sandra Oh",7.1
445954,tt6288694,Acts of Vengeance,en,19.748,2017-10-27,87,Nu Boyana Film Studios,"United States of America,Bulgaria",10000000,320705,"Action,Drama,Thriller",Matt Venne,Isaac Florentine,"Antonio Banderas,Karl Urban,Paz Vega",5.7
426256,tt6288250,Patti Cake$,en,8.572,2017-08-18,108,"Stay Gold Features,RT Features,Department of Motion Pictures,Maiden Voyage Pictures,Fox Searchlight Pictures","United Kingdom,United States of America",0,0,"Drama,Music",Geremy Jasper,Geremy Jasper,"Danielle Macdonald,Sahr Ngaujah,Bridget Everett",6.8
315837,tt1219827,Ghost in the Shell,en,30.327,2017-03-29,107,"Weying Galaxy Entertainment,Paramount,Shanghai Film Group,Reliance Entertainment,Grosvenor Park Productions,Steven Paul Production,Huahua Media,Seaside Entertainment,DreamWorks Pictures,Arad Productions","China,Hong Kong,India,United States of America",110000000,169801921,"Action,Crime,Drama","Shirow Masamune,Jamie Moss,William Wheeler",Rupert Sanders,"Scarlett Johansson,Pilou Asbæk,Takeshi Kitano",6.3
450594,tt6400614,Unacknowledged,en,6.28,2017-05-23,100,Auroris Media,United States of America,0,0,Documentary,"Michael Mazzola,Stephen Peek",Michael Mazzola,"Giancarlo Esposito,Steven M. Greer,Carl Sagan",7.0
55341,tt1139592,Jeepers Creepers 3,en,40.314,2017-09-26,100,"Scoundrel Media,Myriad Pictures,Infinity Films,Ansgar Media,Village Studios,Cartel Pictures",United States of America,6200000,3600000,Horror,Victor Salva,Victor Salva,"Stan Shaw,Gabrielle Haugh,Brandon Smith",3.9
269795,tt1131724,2:22,en,17.914,2017-06-29,99,"Pandemonium,Lightstream Entertainment,Screen Australia,Walk The Walk Entertainment","Australia,United States of America",0,3945729,"Drama,Mystery,Romance","Todd Stein,Nathan Parker",Paul Currie,"Michiel Huisman,Teresa Palmer,Sam Reid",5.7
503437,tt6281242,Painted Woman,en,2.328,2017-11-10,108,Chasing Sunsets,United States of America,0,0,"Romance,Western","James Cotten,Amber Lindley,Dusty Richards",James Cotten,"Stef Dawson,Matt Dallas,Kiowa Gordon",5.6
454854,tt6624312,Rodney King,en,1.926,2017-04-28,52,"Buffalo 8,40 Acres and a Mule Filmworks",United States of America,0,0,"Comedy,Drama",Roger Guenveur Smith,Spike Lee,Roger Guenveur Smith,6.1
473812,tt7310906,Jerry Before Seinfeld,en,5.633,2017-09-19,62,Embassy Row,United States of America,0,0,Comedy,Jerry Seinfeld,Michael Bonfiglio,"Jerry Seinfeld,Jimmy Brogan,Mark Schiff",7.0
436305,tt6223974,The Farthest,en,4.271,2018-03-15,121,"Crossing the Line,Tangled Bank Studios,BBC,ZDF,ARTE","Germany,United States of America,Ireland,United Kingdom",0,0,"Documentary,History",Emer Reynolds,Emer Reynolds,"Frank Drake,Carolyn Porco,John Casani",8.1
484886,tt7312940,Singularity,en,16.823,2017-11-24,92,"Vantis Pictures,Calanda Pictures,Voltage Pictures","Switzerland,United States of America",0,0,"Action,Adventure,Drama","Robert Kouba,Sebastian Cepeda",Robert Kouba,"Julian Schaffner,John Cusack,Carmen Argenziano",3.6
558144,tt6612630,Deadpool: No Good Deed,en,26.265,2017-03-03,4,20th Century Fox,United States of America,0,0,"Short,Comedy,Crime","Rob Liefeld,Fabian Nicieza,Ryan Reynolds",David Leitch,"Ryan Reynolds,Stan Lee",8.0
434203,tt6408226,Newness,en,19.29,2017-11-03,112,"Lost City,Scott Free Productions",United States of America,10000000,0,"Drama,Romance",Ben York Jones,Drake Doremus,"Nicholas Hoult,Laia Costa,Danny Huston",6.3
472838,tt7296862,SPF-18,en,8.771,2017-09-29,75,Alex Israel,United States of America,0,0,"Drama,Romance,Sport","Alex Israel,Michael Berk",Alex Israel,"Carson Meyer,Noah Centineo,Bianca A. Santos",3.3
300687,tt1230168,Same Kind of Different as Me,en,7.925,2017-10-20,119,"Chazown Pictures,Paramount,Disruption Entertainment",United States of America,0,6423605,"Biography,Drama","Ron Hall,Denver Moore,Lynn Vincent",Michael Carney,"Greg Kinnear,Renée Zellweger,Djimon Hounsou",6.6
560955,tt6238084,Backfire,en,2.711,2017-10-05,94,"South9,Won't Quit Entertainment Productions",United States of America,100000,0,"Crime,Drama","Black Deniro,Dave Patten,John Vinson",Dave Patten,"Black Deniro,Jowharah Jones,Byron Squally Vinson",3.6
464593,tt6238896,Earth: One Amazing Day,en,8.613,2017-08-04,95,Earth Film Productions,"China,United Kingdom",0,0,"Documentary,Family","Frank Cottrell Boyce,Richard Dale,Geling Yan","Richard Dale,Lixin Fan,Peter Webber","Robert Redford,Jackie Chan",7.8
442087,tt6608034,Mike Birbiglia: Thank God for Jokes,en,2.946,2017-02-28,71,"Secret Public Productions, Inc.,Jax Media",United States of America,0,0,Comedy,Mike Birbiglia,"Seth Barrish,Mike Birbiglia",Mike Birbiglia,7.5
444513,tt6616074,Amy Schumer: The Leather Special,en,5.693,2017-03-06,57,It's So Easy Productions,United States of America,0,0,Comedy,Amy Schumer,Amy Schumer,"Amy Schumer,Kim Caramele",3.2
351460,tt1241317,Death Note,en,16.216,2017-08-25,101,"Vertigo Entertainment,Lin Pictures",United States of America,40000000,0,"Crime,Drama,Fantasy","Charley Parlapanides,Vlas Parlapanides,Jeremy Slater",Adam Wingard,"Nat Wolff,LaKeith Stanfield,Margaret Qualley",4.5
353066,tt1291566,The Vanishing of Sidney Hall,en,11.838,2018-03-02,117,"Super Crispy Entertainment,Fuzzy Logic Pictures",United States of America,0,0,"Drama,Mystery,Romance","Shawn Christensen,Jason Dolan",Shawn Christensen,"Logan Lerman,Elle Fanning,Kyle Chandler",6.8
472645,tt6567012,West of Sunshine,en,1.394,2018-08-23,78,"Exile Entertainment,Small Village Films",Australia,0,0,"Crime,Drama",Jason Raftopoulos,Jason Raftopoulos,"Damian Hill,Ty Perham,Arthur Angel",6.0
479366,tt6339230,Deadly Exposé,en,2.442,2017-05-01,0,"Cartel Pictures,The Cartel,MarVista Entertainment",United States of America,0,0,Thriller,"Sophie Tilson,Shanrah Wakefield",Chris Jaymes,"Melissa Archer,Brandon Beemer,Alyshia Ochse",3.8
485337,tt7241654,Gangster Land,en,8.8,2017-12-01,90,"Status Media & Entertainment,BondIt,Pay It Forward Entertainment",United States of America,0,0,"Action,Crime,Drama",Ian Patrick Williams,Timothy Woodward Jr.,"Sean Faris,Milo Gibson,Joe_Machado",4.4
435218,tt6338476,Lost in London,en,6.402,2017-01-19,103,Waypoint Entertainment,"United Kingdom,United States of America",0,0,"Comedy,Drama",Woody Harrelson,Woody Harrelson,"Daniel Radcliffe,Woody Harrelson,Owen Wilson",6.2
437667,tt6338374,Love at First Glance,en,7.414,2017-02-14,90,"Cartel Pictures,Storybox Entertainment,The Cartel,Hallmark Media",United States of America,0,0,"Drama,Family,Romance",Kathy Kloves,Kevin Connor,"Amy Smart,Adrian Grenier,Jonathan Bennett",6.0
454774,tt6336270,The Girl from the Song,en,6.7,2017-04-24,102,"Mayo Productions,Escac Films,Flat Cap Films",Spain,0,0,"Drama,Music,Romance","Natalia Durán,Elisabet Mainez",Ibai Abad,"Lewis Rainer,Joséphine Berry,Charlotte Atkinson",5.6
455675,tt6334884,Hickok,en,7.369,2017-07-07,88,"Status Media & Entertainment,Avery Productions,Pay It Forward Entertainment,Vision Tree",United States of America,0,0,Western,Michael Lanahan,Timothy Woodward Jr.,"Luke Hemsworth,Kris Kristofferson,Trace Adkins",4.7
433878,tt6333096,The Mars Generation,en,4.241,2017-01-20,97,"SuperFilms!,Time",United States of America,0,0,Documentary,"Michael Barnett,Michael Mahaffie",Michael Barnett,"Elsa Shiju,Bob Behnken,Alayna Bidlack",6.5
433059,tt6333092,Take Every Wave: The Life of Laird Hamilton,en,3.627,2017-09-29,118,Moxie Firecracker Films,United States of America,0,0,"Documentary,Sport","Mark Bailey,Jack Youngelson",Rory Kennedy,"Nick Carroll,Darrick Doerner,Laird Hamilton",7.4
433056,tt6333090,Oklahoma City,en,2.992,2017-01-21,101,"American Experience Films,Ark Media",United States of America,0,0,"Documentary,Crime,History",Barak Goodman,Barak Goodman,"Janet Beck,Alan Berg,Jim Botting",7.4
433091,tt6333080,Rumble: The Indians Who Rocked the World,en,2.25,2017-09-22,103,Rezolution Pictures,Canada,0,0,"Documentary,Music","Catherine Bainbridge,Alfonso Maiorana","Catherine Bainbridge,Alfonso Maiorana","George Clinton,Robbie Robertson,Gary Giddins",7.8
477283,tt10467292,The Shonku Diaries: A Unicorn Adventure,en,4.207,2017-11-03,92,Turtle in Motion Studios,India,0,0,"Animation,Action,Adventure","Simon Jowett,Satyajit Ray",Kamal Bansal,"David Lodge,John Snyder,Kira Buckland",5.5
408648,tt6556890,Batman and Harley Quinn,en,19.324,2017-08-14,74,"DC Comics,DC Entertainment,Warner Bros. Animation",United States of America,3500000,0,"Animation,Action,Adventure","Bruce Timm,James Krieg,Bob Kane",Sam Liu,"Kevin Conroy,Melissa Rauch,Paget Brewster",5.9
518339,tt6562130,Sunday Morning,en,1.098,2017-06-14,45,Downbeat Entertainment,United States of America,9500,0,"Drama,Family,Thriller",Matthew Allen,Matthew Allen,"Tristan McIntyre,Ethan Haslam,Summer Moore",6.0
435007,tt6363646,Swamp Ape,en,1.358,2017-01-01,59,Hollyward Entertainment,United States of America,20000,0,"Adventure,Comedy,Horror",Geoff Ward,Geoff Ward,"Vanessa Capriglione,Justin Brackett,Adam Brudnicki",2.8
508404,tt6360872,Party Bus To Hell,en,5.821,2018-04-13,81,"Mahal Empire,Patel Films,Syfy",United States of America,0,0,"Comedy,Horror","Rolfe Kanefsky,Michael Mahal,Sonny Mahal",Rolfe Kanefsky,"Jillian Newton,Tara Reid,Shelby McCullough",3.8
552791,tt7119062,The Uncomfortable Truth,en,2.219,2018-10-08,85,Taylor Street Films,United States of America,50000,0,Documentary,Loki Mulholland,Loki Mulholland,"Luvaughn Brown,Joan Mulholland,Loki Mulholland",7.2
462477,tt6346162,Newsies,en,6.433,2017-02-16,134,"Steam Motion & Sound,PJM Productions,Disney Theatrical Group",United States of America,0,0,Musical,"Harvey Fierstein,Bob Tzudiker,Noni White","Jeff Calhoun,Brett Sullivan","Jeremy Jordan,Kara Lindsay,Ben Fankhauser",8.3
464889,tt6349302,Sniper: Ultimate Kill,en,27.71,2017-10-03,93,"Mandalay Pictures,Destination Films",United States of America,0,0,"Action,Drama,Thriller","Michael Frost Beckner,Crash Leyland,Chris Hauty",Claudio Fäh,"Chad Michael Collins,Danay Garcia,Billy Zane",5.6
141052,tt0974015,Justice League,en,61.89,2017-11-15,120,"RatPac Entertainment,Cruel & Unusual Films,Atlas Entertainment,Warner Bros. Pictures,DC Films",United States of America,300000000,657926987,"Action,Adventure,Fantasy","Jerry Siegel,Joe Shuster,Chris Terrio",Zack Snyder,"Ben Affleck,Gal Gadot,Jason Momoa",6.1
481952,tt6359082,Werewolves of the Third Reich,en,6.977,2018-02-05,90,North Bank Entertainment,United Kingdom,0,0,"Action,Adventure,Horror",Andrew Jones,Andrew Jones,"Annabelle Lanyon,Dennis Farrin,Derek Nelson",2.2
431530,tt6359956,A Bad Moms Christmas,en,20.928,2017-08-04,104,"STX Entertainment,Robert Simonds Productions,Suzanne Todd Productions,Huayi Brothers Pictures,Universal Pictures",United States of America,28000000,130560428,Comedy,"Jon Lucas,Scott Moore","Jon Lucas,Scott Moore","Mila Kunis,Kristen Bell,Kathryn Hahn",5.6
446354,tt6294822,The Post,en,13.321,2017-12-22,116,"20th Century Fox,DreamWorks Pictures,Reliance Entertainment,TSG Entertainment,Participant,Amblin Entertainment,Pascal Pictures,Star Thrower Entertainment",United States of America,50000000,179769467,"Biography,Drama,History","Liz Hannah,Josh Singer",Steven Spielberg,"Meryl Streep,Tom Hanks,Sarah Paulson",7.2
432976,tt6333060,Icarus,en,9.951,2017-06-03,121,"Diamond Docs,Rise Films,Impact Partners,Alex Productions,Lagralane Group, The",United States of America,0,0,"Documentary,Sport","Bryan Fogel,Mark Monroe,Jon Bertain",Bryan Fogel,"Bryan Fogel,Dave Zabriskie,Don Catlin",7.9
443319,tt6574272,Phoenix Forgotten,en,10.154,2017-04-21,87,"Scott Free Productions,Cinelou Films,20th Century Fox",United States of America,2800000,3600000,"Horror,Mystery,Sci-Fi","T.S. Nowlin,Justin Barber",Justin Barber,"Florence Hartigan,Luke Spencer Roberts,Chelsea Lopez",5.3
499159,tt7111402,Oxidan,en,1.08,2018-01-17,90,Iranian Independents,Iran,10000,200000,"Comedy,Drama,Romance","Hamed Mohammadi,Shayan Tnp",Hamed Mohammadi,"Javad Ezati,Amir Jafari,Vahid Aghapour",5.3
430448,tt6398054,I Am Jane Doe,en,5.187,2017-02-10,91,50 Eggs,United States of America,0,0,Documentary,"Jonathan Alter,Bob Fitzgerald,Jay Manson",Mary Mazzio,"Erik Bauer,John Montgomery,Rob Portman",6.8
438982,tt6302164,Game of Death,en,7.029,2017-03-20,73,"Blackpills,Rockzeline,La Guérilla","United States of America,France,Canada",0,0,"Horror,Thriller","Edouard H. Bond,Philip Kalin-Hajdu,Sebastien Landry","Sebastien Landry,Laurence Morais-Lagace","Sam Earle,Victoria Diamond,Emelia Hellman",5.2
428399,tt1034385,Cold Skin,en,11.748,2017-10-20,106,"Kanzaman Productions,Babieka Films,The Ink Connection,Pontas Film & Literary Agency,Gran Babieka","France,Spain",9831962,0,"Action,Fantasy,Horror","Jesús Olmo,Eron Sheean,Albert Sánchez Piñol",Xavier Gens,"Ray Stevenson,David Oakes,Aura Garrido",6.0
472805,tt7260048,Outside In,en,6.304,2018-03-30,109,Duplass Brothers Productions,United States of America,0,0,Drama,"Lynn Shelton,Jay Duplass",Lynn Shelton,"Edie Falco,Jay Duplass,Louis Hobson",6.7
432615,tt6333054,Chasing Coral,en,6.754,2017-03-16,93,"Sustainable Films,Exposure Labs,Argent Pictures,Code Blue Foundation,EarthSense Foundation,Kendeda Fund, The",United States of America,0,0,Documentary,"Davis Coombe,Vickie Curtis,Jeff Orlowski-Yang",Jeff Orlowski-Yang,"Andrew Ackerman,Pim Bongaerts,Neal Cantin",8.1
430826,tt6333052,Casting JonBenet,en,6.257,2017-04-28,81,"Meridian Productions,Forensic Films,Symbolic Entertainment,Symbolic Exchange","Australia,United States of America",0,0,"Documentary,Crime,Drama",Kitty Green,Kitty Green,"Hannah Cagwin,Aeona Cruz,Liv Bagley",6.1
464974,tt6328116,Tiffany Haddish: She Ready! From the Hood to Hollywood!,en,3.161,2017-08-18,65,Comedy Dynamics,United States of America,0,0,Comedy,Tiffany Haddish,Chris Robinson,Tiffany Haddish,6.6
456504,tt6571148,Alien: Covenant - Prologue: Last Supper,en,8.084,2017-02-22,5,"RSA Films,3AM,20th Century Fox",United States of America,0,0,"Short,Drama,Sci-Fi","Ridley Scott,Will Melton",Luke Scott,"Demián Bichir,Billy Crudup,Nathaniel Dean",6.6
468213,tt6573444,Human Flow,en,4.28,2017-10-02,140,"Ai Weiwei Studio,Participant,AC Films,24 Media Production Company,Highlight Films,Redrum Production","Germany,United States of America",0,0,Documentary,"Chin-Chin Yap,Tim Finch,Boris Cheshirkov",Ai Weiwei,"Israa Abboud,Hiba Abed,Rami Abu Sondos",7.1
501928,tt7253316,The Dollmaker,en,22.355,2017-12-13,10,"RDA Productions,Blue House Film & Media",United States of America,0,0,"Short,Horror,Mystery",Matias Caruso,Al Lougher,"Perri Lauren,Sean Meehan,Daniel Martin Berkey",7.4
438736,tt6318848,The Heretics,en,4.656,2017-11-01,87,"Black Fawn Films,Breakthrough Entertainment",Canada,0,0,"Fantasy,Horror,Thriller","Jayme Laforest,Chad Archibald",Chad Archibald,"Nina Kiri,Ry Barrett,Jorja Cadence",4.7
454699,tt6572702,Monster Family,en,16.472,2017-08-24,93,"Agir,Ambient Entertainment,Timeless Films,United Entertainment,Mack Media","United Kingdom,Germany",0,26441892,"Animation,Comedy,Family","David Safier,Catharina Junk,Benedikt Niemann",Holger Tappe,"Dirk Stollberg,Emily Watson,Jason Isaacs",4.8
432602,tt6322922,An Inconvenient Sequel: Truth to Power,en,8.43,2017-07-28,100,"Participant,Actual Films",United States of America,1000000,5398976,Documentary,Al Gore,"Bonni Cohen,Jon Shenk","Al Gore,Cory Booker,George W. Bush",6.6
481984,tt7080960,Michael Inside,en,2.225,2018-04-06,96,"Blank Page,Subotica Entertainment",Ireland,0,0,Drama,Frank Berry,Frank Berry,"Dafhyd Flynn,Lalor Roddy,Moe Dunford",7.0
316029,tt1485796,The Greatest Showman,en,26.968,2017-12-20,105,"Chernin Entertainment,20th Century Fox,TSG Entertainment",United States of America,84000000,432844677,"Biography,Drama,Musical","Jenny Bicks,Bill Condon",Michael Gracey,"Hugh Jackman,Michelle Williams,Zac Efron",7.5
420622,tt6133130,Professor Marston and the Wonder Women,en,15.76,2017-10-13,108,"Topple Productions,Boxspring Entertainment,Opposite Field Pictures",United States of America,0,1584759,"Biography,Drama,History",Angela Robinson,Angela Robinson,"Luke Evans,Rebecca Hall,Bella Heathcote",7.0
462723,tt1492705,All I Wish,en,6.781,2018-02-01,94,"ETA films,MRB Productions",United States of America,0,0,"Comedy,Drama,Romance",Susan Walter,Susan Walter,"Sharon Stone,Tony Goldwyn,Ellen Burstyn",5.2
324562,tt1507571,The Tribes of Palos Verdes,en,7.168,2017-12-01,104,"Relativity Media,The Mark Gordon Company",United States of America,0,0,Drama,"Karen Croner,Joy Nicholson","Brendan Malloy,Emmett Malloy","Maika Monroe,Cody Fern,Jennifer Garner",5.8
434080,tt6136778,Double Date,en,6.561,2017-06-30,90,"Dignity Film Finance,Merrymeet Films,Stigma Films",United Kingdom,0,0,"Comedy,Horror",Danny Morgan,Benjamin Barfoot,"Danny Morgan,Georgia Groome,Michael Socha",5.9
455656,tt6119504,#realityhigh,en,9.186,2017-07-17,99,"Court Five,Reality High Productions",United States of America,0,0,"Comedy,Drama,Romance","Brandon Broussard,Hudson Obayuwana,Jana Savage",Fernando Lebrija,"Nesta Cooper,Keith Powers,Alicia Sanz",5.1
435351,tt6438918,Neal Brennan: 3 Mics,en,2.607,2017-01-17,65,"Irwin Entertainment,Get Lifted Film Company,Caviar",United States of America,0,0,Comedy,Neal Brennan,Neal Brennan,Neal Brennan,7.9
406990,tt1536537,What Happened to Monday,en,35.367,2017-08-18,123,"Nexus Factory,Vendôme Pictures,Raffaella Productions,SND,Title Media,uMedia,uFund","Belgium,Germany,France,Romania,United Kingdom",20000000,27975429,"Action,Crime,Fantasy","Max Botkin,Kerry Williamson",Tommy Wirkola,"Noomi Rapace,Glenn Close,Willem Dafoe",6.8
424998,tt6113488,The Case for Christ,en,23.336,2017-04-07,112,"Pure Flix Entertainment,Triple Horse Studios,Entertainment Studios Motion Pictures",United States of America,0,0,"Biography,Drama","Brian Bird,Lee Strobel",Jon Gunn,"Mike Vogel,Erika Christensen,Faye Dunaway",6.2
301372,tt1544608,Voice from the Stone,en,9.141,2017-04-28,91,"Zanuck Independent,Producer Capital Fund,Code 39 Films","United States of America,Italy",0,0,"Drama,Mystery,Thriller","Andrew Shaw,Silvio Raffo",Eric D. Howell,"Emilia Clarke,Marton Csokas,Caterina Murino",5.2
438493,tt6110504,Becoming Bond,en,5.576,2017-03-11,91,Delirio Films,United States of America,0,0,"Documentary,Biography,Comedy",Josh Greenbaum,Josh Greenbaum,"George Lazenby,Josh Lawson,Kassandra Clementi",7.5
419743,tt6108178,Disobedience,en,23.878,2018-11-30,114,"Braven Films,Element Pictures,Film4 Productions,LC6 Productions","United States of America,United Kingdom,Ireland",6000000,0,Drama,"Sebastián Lelio,Rebecca Lenkiewicz,Naomi Alderman",Sebastián Lelio,"Rachel Weisz,Rachel McAdams,Alessandro Nivola",6.6
466410,tt6680312,Who We Are Now,en,3.82,2018-05-25,101,Oriah Entertainment,"Canada,United States of America",0,0,Drama,Matthew Newton,Matthew Newton,"Julianne Nicholson,Zachary Quinto,Jess Weixler",6.5
293768,tt1458169,Kidnap,en,22.186,2017-06-16,95,"Ingenious Media,Di Bonaventura Pictures,Gold Star Films,Lotus Entertainment,606 Films,Well Go USA Entertainment,Rumble Entertainment","United Kingdom,United States of America",21000000,30718107,"Action,Crime,Thriller",Knate Lee,Luis Prieto,"Halle Berry,Sage Correa,Chris McGinn",5.9
479626,tt7357302,Avicii: True Stories,en,8.999,2017-10-26,97,"Opa People,BBC","Sweden,United States of America",0,0,"Documentary,Biography,Music",Levan Tsikurishvili,Levan Tsikurishvili,"Salem Al Fakir,Avicii,Johan Bjerkelund",7.6
339846,tt1469304,Baywatch,en,52.491,2017-05-25,116,"Uncharted,Paramount,Flynn Picture Company,Fremantle Productions,Seven Bucks Productions,Skydance Media,The Montecito Picture Company",United States of America,69000000,177856751,"Action,Comedy,Crime","Michael Berk,Douglas Schwartz,Gregory J. Bonann",Seth Gordon,"Dwayne Johnson,Zac Efron,Alexandra Daddario",5.5
470370,tt6145612,Thomas & Friends: Journey Beyond Sodor,en,5.568,2017-08-22,70,"Jam Filled Toronto,Mattel Creations,HiT Entertainment","United Kingdom,United States of America",0,482723,"Animation,Musical","Britt Allcroft,Wilbert Awdry,Andrew Brenner",David Stoten,"Mark Moraghan,John Hasler,Joseph May",6.1
469916,tt6138228,Downrange,en,12.122,2018-05-25,90,"RIM Entertainment,ELEVEN ARTS Studios,GENCO",United States of America,0,0,"Action,Horror,Thriller","Ryûhei Kitamura,Joey O&apos;Bryan",Ryûhei Kitamura,"Kelly Connaire,Stephanie Pearson,Rod Hernandez",5.5
419037,tt6141048,Kurt Braunohler: Trust Me,en,1.004,2017-03-03,59,"Art & Industry,Avalon Television",United States of America,0,0,Comedy,Kurt Braunohler,Shannon Hartman,Kurt Braunohler,6.9
480409,tt7057376,Christina P: Mother Inferior,en,2.749,2017-10-10,59,Comedy Dynamics,United States of America,0,0,Comedy,Christina Pazsitzky,Jay Karas,Christina Pazsitzky,6.3
456048,tt6143568,The Humanity Bureau,en,11.8,2017-07-11,94,"Minds Eye Entertainment,VMI Worldwide,Bridgegate Pictures",United States of America,6000000,17544173,"Sci-Fi,Thriller","Dave Schultz,Travis Cloyd",Rob W. King,"Nicolas Cage,Sarah Lind,Jakob Davies",4.5
476673,tt7365860,Snow Steam Iron,en,3.843,2017-09-19,4,The Stone Quarry,United States of America,0,0,"Short,Crime",Zack Snyder,Zack Snyder,"Samantha Win,Wesley Coller,Wayne Dalglish",7.4
14564,tt0498381,Rings,en,22.219,2017-02-01,102,"Paramount,Vertigo Entertainment,Macari/Edelstein,Parkes+MacDonald Image Nation,Waddieish Claretrap",United States of America,25000000,83080890,"Drama,Horror,Mystery","David Loucka,Jacob Estes,Akiva Goldsman",F. Javier Gutiérrez,"Matilda Anna Ingrid Lutz,Alex Roe,Johnny Galecki",4.5
379149,tt1615160,The Foreigner,en,27.904,2017-09-28,113,"Sparkle Roll Media,STX Entertainment,Arthur Sarkissian Productions,The Entertainer Production Company,Orange Corp,Wanda Media Co.,Huayi Brothers Pictures,Prosperity Pictures","China,India,United Kingdom,United States of America",35000000,145374099,"Action,Thriller","David Marconi,Stephen Leather",Martin Campbell,"Katie Leung,Jackie Chan,Rufus Jones",7.0
543028,tt7428340,Salt,en,0.624,2018-08-26,3,"Fox Digital Studios,Shadowhouse Films",United Kingdom,0,0,"Short,Horror","Jed Shepherd,Rob Savage",Rob Savage,"Alice Lowe,Beau Gadsdon,James Swanton",6.9
478038,tt7435110,Pearl Jam : Let's Play Two,en,2.573,2017-09-29,120,"PolyGram Filmed Entertainment,Abramorama,Monkeywrench Productions,Tourgigs Productions,MILKT Films",United States of America,0,0,"Documentary,Music","Danny Clinch,Tim Donnelly,Taryn Gould",Danny Clinch,"Pearl Jam,Eddie Vedder,Stone Gossard",8.3
484889,tt6076226,Rise of the Footsoldier 3,en,6.448,2017-11-03,99,"Carnaby International,Lipsync Productions",United Kingdom,0,17000,"Action,Comedy,Crime",Mike Loveday,Zackary Adler,"Craig Fairbrass,Terry Stone,Roland Manookian",5.8
486011,tt7441032,Like.Share.Follow.,en,10.511,2017-10-31,97,"Blumhouse Productions,Studio Unknown,Divide / Conquer,Seer Capital,Gunpowder & Sky",United States of America,0,0,"Horror,Thriller",Glenn Gers,Glenn Gers,"Keiynan Lonsdale,Ema Horvath,Abraham Benrubi",5.1
479263,tt7026230,Patton Oswalt: Annihilation,en,4.721,2017-10-17,66,Marlowe Productions,United States of America,0,0,Comedy,Patton Oswalt,Bobcat Goldthwait,Patton Oswalt,7.3
